TOP.5c910dba.00065016	START
TOP.5c928598.000a56ed	user_options->encoding_from	utf-8
TOP.5c928598.000a56ed	user_options->encoding_to	utf-8
TOP.5c928598.000a56ed	user_options->outfile	cracked.txt
TOP.5c928598.000a56ed	user_options->rule_buf_l	:
TOP.5c928598.000a56ed	user_options->rule_buf_r	:
TOP.5c928598.000a56ed	user_options->session	hashcat
TOP.5c928598.000a56ed	user_options->limit	0
TOP.5c928598.000a56ed	user_options->skip	0
TOP.5c928598.000a56ed	user_options->attack_mode	0
TOP.5c928598.000a56ed	user_options->benchmark	0
TOP.5c928598.000a56ed	user_options->benchmark_all	0
TOP.5c928598.000a56ed	user_options->bitmap_max	24
TOP.5c928598.000a56ed	user_options->bitmap_min	16
TOP.5c928598.000a56ed	user_options->debug_mode	0
TOP.5c928598.000a56ed	user_options->example_hashes	0
TOP.5c928598.000a56ed	user_options->force	0
TOP.5c928598.000a56ed	user_options->gpu_temp_abort	90
TOP.5c928598.000a56ed	user_options->gpu_temp_disable	0
TOP.5c928598.000a56ed	user_options->hash_mode	0
TOP.5c928598.000a56ed	user_options->hex_charset	0
TOP.5c928598.000a56ed	user_options->hex_salt	0
TOP.5c928598.000a56ed	user_options->hex_wordlist	0
TOP.5c928598.000a56ed	user_options->increment	0
TOP.5c928598.000a56ed	user_options->increment_max	256
TOP.5c928598.000a56ed	user_options->increment_min	1
TOP.5c928598.000a56ed	user_options->keep_guessing	0
TOP.5c928598.000a56ed	user_options->kernel_accel	0
TOP.5c928598.000a56ed	user_options->kernel_loops	0
TOP.5c928598.000a56ed	user_options->keyspace	0
TOP.5c928598.000a56ed	user_options->left	0
TOP.5c928598.000a56ed	user_options->logfile_disable	0
TOP.5c928598.000a56ed	user_options->loopback	0
TOP.5c928598.000a56ed	user_options->machine_readable	0
TOP.5c928598.000a56ed	user_options->markov_classic	0
TOP.5c928598.000a56ed	user_options->markov_disable	0
TOP.5c928598.000a56ed	user_options->markov_threshold	256
TOP.5c928598.000a56ed	user_options->nvidia_spin_damp	100
TOP.5c928598.000a56ed	user_options->opencl_info	0
TOP.5c928598.000a56ed	user_options->opencl_vector_width	0
TOP.5c928598.000a56ed	user_options->optimized_kernel_enable	0
TOP.5c928598.000a56ed	user_options->outfile_autohex	1
TOP.5c928598.000a56ed	user_options->outfile_check_timer	5
TOP.5c928598.000a56ed	user_options->outfile_format	3
TOP.5c928598.000a56ed	user_options->wordlist_autohex_disable	0
TOP.5c928598.000a56ed	user_options->potfile_disable	0
TOP.5c928598.000a56ed	user_options->progress_only	0
TOP.5c928598.000a56ed	user_options->quiet	0
TOP.5c928598.000a56ed	user_options->remove	0
TOP.5c928598.000a56ed	user_options->remove_timer	60
TOP.5c928598.000a56ed	user_options->restore	0
TOP.5c928598.000a56ed	user_options->restore_disable	0
TOP.5c928598.000a56ed	user_options->restore_timer	60
TOP.5c928598.000a56ed	user_options->rp_files_cnt	0
TOP.5c928598.000a56ed	user_options->rp_gen	0
TOP.5c928598.000a56ed	user_options->rp_gen_func_max	4
TOP.5c928598.000a56ed	user_options->rp_gen_func_min	1
TOP.5c928598.000a56ed	user_options->rp_gen_seed	0
TOP.5c928598.000a56ed	user_options->runtime	0
TOP.5c928598.000a56ed	user_options->scrypt_tmto	0
TOP.5c928598.000a56ed	user_options->segment_size	33554432
TOP.5c928598.000a56ed	user_options->self_test_disable	0
TOP.5c928598.000a56ed	user_options->slow_candidates	0
TOP.5c928598.000a56ed	user_options->show	0
TOP.5c928598.000a56ed	user_options->speed_only	0
TOP.5c928598.000a56ed	user_options->status	0
TOP.5c928598.000a56ed	user_options->status_timer	10
TOP.5c928598.000a56ed	user_options->stdout_flag	0
TOP.5c928598.000a56ed	user_options->usage	0
TOP.5c928598.000a56ed	user_options->username	0
TOP.5c928598.000a56ed	user_options->veracrypt_pim	0
TOP.5c928598.000a56ed	user_options->version	0
TOP.5c928598.000a56ed	user_options->workload_profile	2
TOP.5c928598.000a56ed	user_options->brain_client	0
TOP.5c928598.000a56ed	user_options->brain_client_features	3
TOP.5c928598.000a56ed	user_options->brain_server	0
TOP.5c928598.000a56ed	user_options->brain_port	6863
TOP.5c928598.000a56ed	user_options->brain_session	0
TOP.5c928598.000a56ed	hashes->hashfile	hashes.txt
TOP.5c928598.000a56ed	hashes->hashlist_mode	4
TOP.5c928598.000a56ed	hashes->hashlist_format	0
TOP.5c928598.000a56ed	hashes->hashes_cnt	0
TOP.5c928598.000a56ed	hashes->digests_cnt	1
TOP.5c928598.000a56ed	hashes->digests_done	0
TOP.5c928598.000a56ed	hashes->salts_cnt	1
TOP.5c928598.000a56ed	hashes->salts_done	0
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	START
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	runtime_start	1553106331
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	runtime_stop	1553106331
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	status-after-work	6
TOP.5c928598.000a56ed	SUB.5c92859a.0009b963	STOP
TOP.5c928598.000a56ed	proc_start	1553106328
TOP.5c928598.000a56ed	proc_stop	1553106332
TOP.5c928598.000a56ed	STOP
TOP.5c9285a3.00013e4d	START
TOP.5c9285a3.00013e4d	user_options->separator	:
TOP.5c9285a3.00013e4d	user_options->encoding_from	utf-8
TOP.5c9285a3.00013e4d	user_options->encoding_to	utf-8
TOP.5c9285a3.00013e4d	user_options->outfile	cracked.txt
TOP.5c9285a3.00013e4d	user_options->rule_buf_l	:
TOP.5c9285a3.00013e4d	user_options->rule_buf_r	:
TOP.5c9285a3.00013e4d	user_options->session	hashcat
TOP.5c9285a3.00013e4d	user_options->limit	0
TOP.5c9285a3.00013e4d	user_options->skip	0
TOP.5c9285a3.00013e4d	user_options->attack_mode	0
TOP.5c9285a3.00013e4d	user_options->benchmark	0
TOP.5c9285a3.00013e4d	user_options->benchmark_all	0
TOP.5c9285a3.00013e4d	user_options->bitmap_max	24
TOP.5c9285a3.00013e4d	user_options->bitmap_min	16
TOP.5c9285a3.00013e4d	user_options->debug_mode	0
TOP.5c9285a3.00013e4d	user_options->example_hashes	0
TOP.5c9285a3.00013e4d	user_options->force	0
TOP.5c9285a3.00013e4d	user_options->gpu_temp_abort	90
TOP.5c9285a3.00013e4d	user_options->gpu_temp_disable	0
TOP.5c9285a3.00013e4d	user_options->hash_mode	0
TOP.5c9285a3.00013e4d	user_options->hex_charset	0
TOP.5c9285a3.00013e4d	user_options->hex_salt	0
TOP.5c9285a3.00013e4d	user_options->hex_wordlist	0
TOP.5c9285a3.00013e4d	user_options->increment	0
TOP.5c9285a3.00013e4d	user_options->increment_max	256
TOP.5c9285a3.00013e4d	user_options->increment_min	1
TOP.5c9285a3.00013e4d	user_options->keep_guessing	0
TOP.5c9285a3.00013e4d	user_options->kernel_accel	0
TOP.5c9285a3.00013e4d	user_options->kernel_loops	0
TOP.5c9285a3.00013e4d	user_options->keyspace	0
TOP.5c9285a3.00013e4d	user_options->left	0
TOP.5c9285a3.00013e4d	user_options->logfile_disable	0
TOP.5c9285a3.00013e4d	user_options->loopback	0
TOP.5c9285a3.00013e4d	user_options->machine_readable	0
TOP.5c9285a3.00013e4d	user_options->markov_classic	0
TOP.5c9285a3.00013e4d	user_options->markov_disable	0
TOP.5c9285a3.00013e4d	user_options->markov_threshold	256
TOP.5c9285a3.00013e4d	user_options->nvidia_spin_damp	100
TOP.5c9285a3.00013e4d	user_options->opencl_info	0
TOP.5c9285a3.00013e4d	user_options->opencl_vector_width	0
TOP.5c9285a3.00013e4d	user_options->optimized_kernel_enable	0
TOP.5c9285a3.00013e4d	user_options->outfile_autohex	1
TOP.5c9285a3.00013e4d	user_options->outfile_check_timer	5
TOP.5c9285a3.00013e4d	user_options->outfile_format	3
TOP.5c9285a3.00013e4d	user_options->wordlist_autohex_disable	0
TOP.5c9285a3.00013e4d	user_options->potfile_disable	0
TOP.5c9285a3.00013e4d	user_options->progress_only	0
TOP.5c9285a3.00013e4d	user_options->quiet	0
TOP.5c9285a3.00013e4d	user_options->remove	0
TOP.5c9285a3.00013e4d	user_options->remove_timer	60
TOP.5c9285a3.00013e4d	user_options->restore	0
TOP.5c9285a3.00013e4d	user_options->restore_disable	0
TOP.5c9285a3.00013e4d	user_options->restore_timer	60
TOP.5c9285a3.00013e4d	user_options->rp_files_cnt	0
TOP.5c9285a3.00013e4d	user_options->rp_gen	0
TOP.5c9285a3.00013e4d	user_options->rp_gen_func_max	4
TOP.5c9285a3.00013e4d	user_options->rp_gen_func_min	1
TOP.5c9285a3.00013e4d	user_options->rp_gen_seed	0
TOP.5c9285a3.00013e4d	user_options->runtime	0
TOP.5c9285a3.00013e4d	user_options->scrypt_tmto	0
TOP.5c9285a3.00013e4d	user_options->segment_size	33554432
TOP.5c9285a3.00013e4d	user_options->self_test_disable	0
TOP.5c9285a3.00013e4d	user_options->slow_candidates	0
TOP.5c9285a3.00013e4d	user_options->show	0
TOP.5c9285a3.00013e4d	user_options->speed_only	0
TOP.5c9285a3.00013e4d	user_options->status	0
TOP.5c9285a3.00013e4d	user_options->status_timer	10
TOP.5c9285a3.00013e4d	user_options->stdout_flag	0
TOP.5c9285a3.00013e4d	user_options->usage	0
TOP.5c9285a3.00013e4d	user_options->username	0
TOP.5c9285a3.00013e4d	user_options->veracrypt_pim	0
TOP.5c9285a3.00013e4d	user_options->version	0
TOP.5c9285a3.00013e4d	user_options->workload_profile	2
TOP.5c9285a3.00013e4d	user_options->brain_client	0
TOP.5c9285a3.00013e4d	user_options->brain_client_features	3
TOP.5c9285a3.00013e4d	user_options->brain_server	0
TOP.5c9285a3.00013e4d	user_options->brain_port	6863
TOP.5c9285a3.00013e4d	user_options->brain_session	0
TOP.5c9285a3.00013e4d	hashes->hashfile	hashes.txt
TOP.5c9285a3.00013e4d	hashes->hashlist_mode	4
TOP.5c9285a3.00013e4d	hashes->hashlist_format	0
TOP.5c9285a3.00013e4d	hashes->hashes_cnt	0
TOP.5c9285a3.00013e4d	hashes->digests_cnt	1
TOP.5c9285a3.00013e4d	hashes->digests_done	0
TOP.5c9285a3.00013e4d	hashes->salts_cnt	1
TOP.5c9285a3.00013e4d	hashes->salts_done	0
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	START
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	runtime_start	1553106341
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	runtime_stop	1553106341
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	status-after-work	6
TOP.5c9285a3.00013e4d	SUB.5c9285a4.000ec2ba	STOP
TOP.5c9285a3.00013e4d	proc_start	1553106339
TOP.5c9285a3.00013e4d	proc_stop	1553106342
TOP.5c9285a3.00013e4d	STOP
TOP.5c9285e0.000b0db4	START
TOP.5c9285e0.000b0db4	user_options->separator	:
TOP.5c9285e0.000b0db4	user_options->encoding_from	utf-8
TOP.5c9285e0.000b0db4	user_options->encoding_to	utf-8
TOP.5c9285e0.000b0db4	user_options->outfile	cracked.txt
TOP.5c9285e0.000b0db4	user_options->rule_buf_l	:
TOP.5c9285e0.000b0db4	user_options->rule_buf_r	:
TOP.5c9285e0.000b0db4	user_options->session	hashcat
TOP.5c9285e0.000b0db4	user_options->limit	0
TOP.5c9285e0.000b0db4	user_options->skip	0
TOP.5c9285e0.000b0db4	user_options->attack_mode	0
TOP.5c9285e0.000b0db4	user_options->benchmark	0
TOP.5c9285e0.000b0db4	user_options->benchmark_all	0
TOP.5c9285e0.000b0db4	user_options->bitmap_max	24
TOP.5c9285e0.000b0db4	user_options->bitmap_min	16
TOP.5c9285e0.000b0db4	user_options->debug_mode	0
TOP.5c9285e0.000b0db4	user_options->example_hashes	0
TOP.5c9285e0.000b0db4	user_options->force	0
TOP.5c9285e0.000b0db4	user_options->gpu_temp_abort	90
TOP.5c9285e0.000b0db4	user_options->gpu_temp_disable	0
TOP.5c9285e0.000b0db4	user_options->hash_mode	0
TOP.5c9285e0.000b0db4	user_options->hex_charset	0
TOP.5c9285e0.000b0db4	user_options->hex_salt	0
TOP.5c9285e0.000b0db4	user_options->hex_wordlist	0
TOP.5c9285e0.000b0db4	user_options->increment	0
TOP.5c9285e0.000b0db4	user_options->increment_max	256
TOP.5c9285e0.000b0db4	user_options->increment_min	1
TOP.5c9285e0.000b0db4	user_options->keep_guessing	0
TOP.5c9285e0.000b0db4	user_options->kernel_accel	0
TOP.5c9285e0.000b0db4	user_options->kernel_loops	0
TOP.5c9285e0.000b0db4	user_options->keyspace	0
TOP.5c9285e0.000b0db4	user_options->left	0
TOP.5c9285e0.000b0db4	user_options->logfile_disable	0
TOP.5c9285e0.000b0db4	user_options->loopback	0
TOP.5c9285e0.000b0db4	user_options->machine_readable	0
TOP.5c9285e0.000b0db4	user_options->markov_classic	0
TOP.5c9285e0.000b0db4	user_options->markov_disable	0
TOP.5c9285e0.000b0db4	user_options->markov_threshold	256
TOP.5c9285e0.000b0db4	user_options->nvidia_spin_damp	100
TOP.5c9285e0.000b0db4	user_options->opencl_info	0
TOP.5c9285e0.000b0db4	user_options->opencl_vector_width	0
TOP.5c9285e0.000b0db4	user_options->optimized_kernel_enable	0
TOP.5c9285e0.000b0db4	user_options->outfile_autohex	1
TOP.5c9285e0.000b0db4	user_options->outfile_check_timer	5
TOP.5c9285e0.000b0db4	user_options->outfile_format	3
TOP.5c9285e0.000b0db4	user_options->wordlist_autohex_disable	0
TOP.5c9285e0.000b0db4	user_options->potfile_disable	0
TOP.5c9285e0.000b0db4	user_options->progress_only	0
TOP.5c9285e0.000b0db4	user_options->quiet	0
TOP.5c9285e0.000b0db4	user_options->remove	0
TOP.5c9285e0.000b0db4	user_options->remove_timer	60
TOP.5c9285e0.000b0db4	user_options->restore	0
TOP.5c9285e0.000b0db4	user_options->restore_disable	0
TOP.5c9285e0.000b0db4	user_options->restore_timer	60
TOP.5c9285e0.000b0db4	user_options->rp_files_cnt	0
TOP.5c9285e0.000b0db4	user_options->rp_gen	0
TOP.5c9285e0.000b0db4	user_options->rp_gen_func_max	4
TOP.5c9285e0.000b0db4	user_options->rp_gen_func_min	1
TOP.5c9285e0.000b0db4	user_options->rp_gen_seed	0
TOP.5c9285e0.000b0db4	user_options->runtime	0
TOP.5c9285e0.000b0db4	user_options->scrypt_tmto	0
TOP.5c9285e0.000b0db4	user_options->segment_size	33554432
TOP.5c9285e0.000b0db4	user_options->self_test_disable	0
TOP.5c9285e0.000b0db4	user_options->slow_candidates	0
TOP.5c9285e0.000b0db4	user_options->show	0
TOP.5c9285e0.000b0db4	user_options->speed_only	0
TOP.5c9285e0.000b0db4	user_options->status	0
TOP.5c9285e0.000b0db4	user_options->status_timer	10
TOP.5c9285e0.000b0db4	user_options->stdout_flag	0
TOP.5c9285e0.000b0db4	user_options->usage	0
TOP.5c9285e0.000b0db4	user_options->username	0
TOP.5c9285e0.000b0db4	user_options->veracrypt_pim	0
TOP.5c9285e0.000b0db4	user_options->version	0
TOP.5c9285e0.000b0db4	user_options->workload_profile	2
TOP.5c9285e0.000b0db4	user_options->brain_client	0
TOP.5c9285e0.000b0db4	user_options->brain_client_features	3
TOP.5c9285e0.000b0db4	user_options->brain_server	0
TOP.5c9285e0.000b0db4	user_options->brain_port	6863
TOP.5c9285e0.000b0db4	user_options->brain_session	0
TOP.5c9285e0.000b0db4	hashes->hashfile	hashes.txt
TOP.5c9285e0.000b0db4	hashes->hashlist_mode	4
TOP.5c9285e0.000b0db4	hashes->hashlist_format	0
TOP.5c9285e0.000b0db4	hashes->hashes_cnt	0
TOP.5c9285e0.000b0db4	hashes->digests_cnt	1
TOP.5c9285e0.000b0db4	hashes->digests_done	0
TOP.5c9285e0.000b0db4	hashes->salts_cnt	1
TOP.5c9285e0.000b0db4	hashes->salts_done	0
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	START
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	runtime_start	1553106403
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	runtime_stop	1553106403
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	status-after-work	6
TOP.5c9285e0.000b0db4	SUB.5c9285e2.000a9a70	STOP
TOP.5c9285e0.000b0db4	proc_start	1553106400
TOP.5c9285e0.000b0db4	proc_stop	1553106404
TOP.5c9285e0.000b0db4	STOP
TOP.5c92860d.0005d9d4	START
TOP.5c92860d.0005d9d4	user_options->separator	:
TOP.5c92860d.0005d9d4	user_options->encoding_from	utf-8
TOP.5c92860d.0005d9d4	user_options->encoding_to	utf-8
TOP.5c92860d.0005d9d4	user_options->outfile	cracked.txt
TOP.5c92860d.0005d9d4	user_options->rule_buf_l	:
TOP.5c92860d.0005d9d4	user_options->rule_buf_r	:
TOP.5c92860d.0005d9d4	user_options->session	hashcat
TOP.5c92860d.0005d9d4	user_options->limit	0
TOP.5c92860d.0005d9d4	user_options->skip	0
TOP.5c92860d.0005d9d4	user_options->attack_mode	0
TOP.5c92860d.0005d9d4	user_options->benchmark	0
TOP.5c92860d.0005d9d4	user_options->benchmark_all	0
TOP.5c92860d.0005d9d4	user_options->bitmap_max	24
TOP.5c92860d.0005d9d4	user_options->bitmap_min	16
TOP.5c92860d.0005d9d4	user_options->debug_mode	0
TOP.5c92860d.0005d9d4	user_options->example_hashes	0
TOP.5c92860d.0005d9d4	user_options->force	0
TOP.5c92860d.0005d9d4	user_options->gpu_temp_abort	90
TOP.5c92860d.0005d9d4	user_options->gpu_temp_disable	0
TOP.5c92860d.0005d9d4	user_options->hash_mode	0
TOP.5c92860d.0005d9d4	user_options->hex_charset	0
TOP.5c92860d.0005d9d4	user_options->hex_salt	0
TOP.5c92860d.0005d9d4	user_options->hex_wordlist	0
TOP.5c92860d.0005d9d4	user_options->increment	0
TOP.5c92860d.0005d9d4	user_options->increment_max	256
TOP.5c92860d.0005d9d4	user_options->increment_min	1
TOP.5c92860d.0005d9d4	user_options->keep_guessing	0
TOP.5c92860d.0005d9d4	user_options->kernel_accel	0
TOP.5c92860d.0005d9d4	user_options->kernel_loops	0
TOP.5c92860d.0005d9d4	user_options->keyspace	0
TOP.5c92860d.0005d9d4	user_options->left	0
TOP.5c92860d.0005d9d4	user_options->logfile_disable	0
TOP.5c92860d.0005d9d4	user_options->loopback	0
TOP.5c92860d.0005d9d4	user_options->machine_readable	0
TOP.5c92860d.0005d9d4	user_options->markov_classic	0
TOP.5c92860d.0005d9d4	user_options->markov_disable	0
TOP.5c92860d.0005d9d4	user_options->markov_threshold	256
TOP.5c92860d.0005d9d4	user_options->nvidia_spin_damp	100
TOP.5c92860d.0005d9d4	user_options->opencl_info	0
TOP.5c92860d.0005d9d4	user_options->opencl_vector_width	0
TOP.5c92860d.0005d9d4	user_options->optimized_kernel_enable	0
TOP.5c92860d.0005d9d4	user_options->outfile_autohex	1
TOP.5c92860d.0005d9d4	user_options->outfile_check_timer	5
TOP.5c92860d.0005d9d4	user_options->outfile_format	3
TOP.5c92860d.0005d9d4	user_options->wordlist_autohex_disable	0
TOP.5c92860d.0005d9d4	user_options->potfile_disable	0
TOP.5c92860d.0005d9d4	user_options->progress_only	0
TOP.5c92860d.0005d9d4	user_options->quiet	0
TOP.5c92860d.0005d9d4	user_options->remove	0
TOP.5c92860d.0005d9d4	user_options->remove_timer	60
TOP.5c92860d.0005d9d4	user_options->restore	0
TOP.5c92860d.0005d9d4	user_options->restore_disable	0
TOP.5c92860d.0005d9d4	user_options->restore_timer	60
TOP.5c92860d.0005d9d4	user_options->rp_files_cnt	0
TOP.5c92860d.0005d9d4	user_options->rp_gen	0
TOP.5c92860d.0005d9d4	user_options->rp_gen_func_max	4
TOP.5c92860d.0005d9d4	user_options->rp_gen_func_min	1
TOP.5c92860d.0005d9d4	user_options->rp_gen_seed	0
TOP.5c92860d.0005d9d4	user_options->runtime	0
TOP.5c92860d.0005d9d4	user_options->scrypt_tmto	0
TOP.5c92860d.0005d9d4	user_options->segment_size	33554432
TOP.5c92860d.0005d9d4	user_options->self_test_disable	0
TOP.5c92860d.0005d9d4	user_options->slow_candidates	0
TOP.5c92860d.0005d9d4	user_options->show	0
TOP.5c92860d.0005d9d4	user_options->speed_only	0
TOP.5c92860d.0005d9d4	user_options->status	0
TOP.5c92860d.0005d9d4	user_options->status_timer	10
TOP.5c92860d.0005d9d4	user_options->stdout_flag	0
TOP.5c92860d.0005d9d4	user_options->usage	0
TOP.5c92860d.0005d9d4	user_options->username	0
TOP.5c92860d.0005d9d4	user_options->veracrypt_pim	0
TOP.5c92860d.0005d9d4	user_options->version	0
TOP.5c92860d.0005d9d4	user_options->workload_profile	2
TOP.5c92860d.0005d9d4	user_options->brain_client	0
TOP.5c92860d.0005d9d4	user_options->brain_client_features	3
TOP.5c92860d.0005d9d4	user_options->brain_server	0
TOP.5c92860d.0005d9d4	user_options->brain_port	6863
TOP.5c92860d.0005d9d4	user_options->brain_session	0
TOP.5c92860d.0005d9d4	hashes->hashfile	hashes.txt
TOP.5c92860d.0005d9d4	hashes->hashlist_mode	4
TOP.5c92860d.0005d9d4	hashes->hashlist_format	0
TOP.5c92860d.0005d9d4	hashes->hashes_cnt	0
TOP.5c92860d.0005d9d4	hashes->digests_cnt	1
TOP.5c92860d.0005d9d4	hashes->digests_done	0
TOP.5c92860d.0005d9d4	hashes->salts_cnt	1
TOP.5c92860d.0005d9d4	hashes->salts_done	0
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	START
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	runtime_start	1553106447
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	runtime_stop	1553106448
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	status-after-work	6
TOP.5c92860d.0005d9d4	SUB.5c92860f.0005b5d6	STOP
TOP.5c92860d.0005d9d4	proc_start	1553106445
TOP.5c92860d.0005d9d4	proc_stop	1553106448
TOP.5c92860d.0005d9d4	STOP
TOP.5c92862e.00032b28	START
TOP.5c92862e.00032b28	user_options->separator	:
TOP.5c92862e.00032b28	user_options->encoding_from	utf-8
TOP.5c92862e.00032b28	user_options->encoding_to	utf-8
TOP.5c92862e.00032b28	user_options->outfile	cracked.txt
TOP.5c92862e.00032b28	user_options->rule_buf_l	:
TOP.5c92862e.00032b28	user_options->rule_buf_r	:
TOP.5c92862e.00032b28	user_options->session	hashcat
TOP.5c92862e.00032b28	user_options->limit	0
TOP.5c92862e.00032b28	user_options->skip	0
TOP.5c92862e.00032b28	user_options->attack_mode	0
TOP.5c92862e.00032b28	user_options->benchmark	0
TOP.5c92862e.00032b28	user_options->benchmark_all	0
TOP.5c92862e.00032b28	user_options->bitmap_max	24
TOP.5c92862e.00032b28	user_options->bitmap_min	16
